"Plot Title: testing fish tank"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 21068391, SEN S/N: 21068391)","Max: Daily Temperature, °C (LGR S/N: 21068391)","Min: Daily Temperature, °C (LGR S/N: 21068391)","Avg: Hourly Temperature, °C (LGR S/N: 21068391)","Coupler Detached (LGR S/N: 21068391)","Coupler Attached (LGR S/N: 21068391)","Host Connected (LGR S/N: 21068391)","Stopped (LGR S/N: 21068391)","End Of File (LGR S/N: 21068391)"
1836,07/24/21 03:00:00 AM,,,,9.027,,,,,
1837,07/24/21 03:11:03 AM,0.0,,,,,,,,
1838,07/24/21 03:41:03 AM,0.0,,,,,,,,
1839,07/24/21 04:00:00 AM,,,,7.027,,,,,
1840,07/24/21 04:11:03 AM,0.0,,,,,,,,
1841,07/24/21 04:41:03 AM,0.0,,,,,,,,
1842,07/24/21 05:00:00 AM,,,,6.318,,,,,
1843,07/24/21 05:11:03 AM,0.0,,,,,,,,
1844,07/24/21 05:41:03 AM,0.0,,,,,,,,
1845,07/24/21 06:00:00 AM,,,,5.654,,,,,
1846,07/24/21 06:11:03 AM,32.3,,,,,,,,
1847,07/24/21 06:41:03 AM,129.2,,,,,,,,
1848,07/24/21 07:00:00 AM,,,,8.970,,,,,
1849,07/24/21 07:11:03 AM,333.7,,,,,,,,
1850,07/24/21 07:41:03 AM,968.8,,,,,,,,
1851,07/24/21 08:00:00 AM,,,,13.846,,,,,
1852,07/24/21 08:11:03 AM,1894.5,,,,,,,,
1853,07/24/21 08:41:03 AM,1162.5,,,,,,,,
1854,07/24/21 09:00:00 AM,,,,18.093,,,,,
1855,07/24/21 09:11:03 AM,1636.1,,,,,,,,
1856,07/24/21 09:41:03 AM,1463.9,,,,,,,,
1857,07/24/21 10:00:00 AM,,,,14.708,,,,,
1858,07/24/21 10:11:03 AM,613.5,,,,,,,,
1859,07/24/21 10:41:03 AM,1636.1,,,,,,,,
1860,07/24/21 11:00:00 AM,,,,23.102,,,,,
1861,07/24/21 11:11:03 AM,1722.2,,,,,,,,
1862,07/24/21 11:41:03 AM,7577.8,,,,,,,,
1863,07/24/21 12:00:00 PM,,,,29.094,,,,,
1864,07/24/21 12:11:03 PM,9300.1,,,,,,,,
1865,07/24/21 12:41:03 PM,1377.8,,,,,,,,
1866,07/24/21 01:00:00 PM,,,,17.379,,,,,
1867,07/24/21 01:11:03 PM,1377.8,,,,,,,,
1868,07/24/21 01:41:03 PM,1550.0,,,,,,,,
1869,07/24/21 02:00:00 PM,,,,29.961,,,,,
1870,07/24/21 02:11:03 PM,3100.0,,,,,,,,
1871,07/24/21 02:41:03 PM,8266.7,,,,,,,,
1872,07/24/21 03:00:00 PM,,,,37.283,,,,,
1873,07/24/21 03:11:03 PM,7577.8,,,,,,,,
1874,07/24/21 03:41:03 PM,8266.7,,,,,,,,
1875,07/24/21 04:00:00 PM,,,,31.021,,,,,
1876,07/24/21 04:11:03 PM,2066.7,,,,,,,,
1877,07/24/21 04:41:03 PM,3444.5,,,,,,,,
1878,07/24/21 05:00:00 PM,,,,25.241,,,,,
1879,07/24/21 05:11:03 PM,4650.0,,,,,,,,
1880,07/24/21 05:41:03 PM,904.2,,,,,,,,
1881,07/24/21 06:00:00 PM,,,,16.475,,,,,
1882,07/24/21 06:11:03 PM,527.4,,,,,,,,
1883,07/24/21 06:41:03 PM,936.5,,,,,,,,
1884,07/24/21 07:00:00 PM,,,,14.899,,,,,
1885,07/24/21 07:11:03 PM,764.2,,,,,,,,
1886,07/24/21 07:41:03 PM,247.6,,,,,,,,
1887,07/24/21 08:00:00 PM,,,,12.691,,,,,
1888,07/24/21 08:11:03 PM,86.1,,,,,,,,
1889,07/24/21 08:41:03 PM,0.0,,,,,,,,
1890,07/24/21 09:00:00 PM,,,,11.527,,,,,
1891,07/24/21 09:11:03 PM,0.0,,,,,,,,
1892,07/24/21 09:41:03 PM,0.0,,,,,,,,
1893,07/24/21 10:00:00 PM,,,,10.747,,,,,
1894,07/24/21 10:11:03 PM,0.0,,,,,,,,
1895,07/24/21 10:41:03 PM,0.0,,,,,,,,
1896,07/24/21 11:00:00 PM,,,,9.718,,,,,
1897,07/24/21 11:11:03 PM,0.0,,,,,,,,
1898,07/24/21 11:41:03 PM,0.0,,,,,,,,
1899,07/25/21 12:00:00 AM,,42.998,5.552,8.829,,,,,
1900,07/25/21 12:11:03 AM,0.0,,,,,,,,
1901,07/25/21 12:41:03 AM,0.0,,,,,,,,
1902,07/25/21 01:00:00 AM,,,,7.330,,,,,
1903,07/25/21 01:11:03 AM,0.0,,,,,,,,
1904,07/25/21 01:41:03 AM,0.0,,,,,,,,
1905,07/25/21 02:00:00 AM,,,,6.977,,,,,
1906,07/25/21 02:11:03 AM,0.0,,,,,,,,
1907,07/25/21 02:41:03 AM,0.0,,,,,,,,
1908,07/25/21 03:00:00 AM,,,,7.027,,,,,
1909,07/25/21 03:11:03 AM,0.0,,,,,,,,
1910,07/25/21 03:41:03 AM,0.0,,,,,,,,
1911,07/25/21 04:00:00 AM,,,,5.603,,,,,
1912,07/25/21 04:11:03 AM,0.0,,,,,,,,
1913,07/25/21 04:41:03 AM,0.0,,,,,,,,
1914,07/25/21 05:00:00 AM,,,,6.369,,,,,
1915,07/25/21 05:11:03 AM,0.0,,,,,,,,
1916,07/25/21 05:41:03 AM,0.0,,,,,,,,
1917,07/25/21 06:00:00 AM,,,,6.977,,,,,
1918,07/25/21 06:11:03 AM,21.5,,,,,,,,
1919,07/25/21 06:41:03 AM,161.5,,,,,,,,
1920,07/25/21 07:00:00 AM,,,,9.713,,,,,
1921,07/25/21 07:11:03 AM,538.2,,,,,,,,
1922,07/25/21 07:41:03 AM,1345.5,,,,,,,,
1923,07/25/21 08:00:00 AM,,,,17.235,,,,,
1924,07/25/21 08:11:03 AM,2497.2,,,,,,,,
1925,07/25/21 08:41:03 AM,1377.8,,,,,,,,
1926,07/25/21 09:00:00 AM,,,,22.159,,,,,
1927,07/25/21 09:11:03 AM,1894.5,,,,,,,,
1928,07/25/21 09:41:03 AM,3788.9,,,,,,,,
1929,07/25/21 10:00:00 AM,,,,26.699,,,,,
1930,07/25/21 10:11:03 AM,2411.1,,,,,,,,
1931,07/25/21 10:41:03 AM,5338.9,,,,,,,,
1932,07/25/21 11:00:00 AM,,,,35.014,,,,,
1933,07/25/21 11:11:03 AM,5511.1,,,,,,,,
1934,07/25/21 11:41:03 AM,10333.4,,,,,,,,
1935,07/25/21 12:00:00 PM,,,,26.555,,,,,
1936,07/25/21 12:11:03 PM,2152.8,,,,,,,,
1937,07/25/21 12:41:03 PM,1550.0,,,,,,,,
1938,07/25/21 01:00:00 PM,,,,34.058,,,,,
1939,07/25/21 01:11:03 PM,4305.6,,,,,,,,
1940,07/25/21 01:41:03 PM,12400.1,,,,,,,,
1941,07/25/21 02:00:00 PM,,,,42.640,,,,,
1942,07/25/21 02:11:03 PM,5166.7,,,,,,,,
1943,07/25/21 02:41:03 PM,7577.8,,,,,,,,
1944,07/25/21 03:00:00 PM,,,,34.056,,,,,
1945,07/25/21 03:11:03 PM,8611.2,,,,,,,,
1946,07/25/21 03:41:03 PM,1894.5,,,,,,,,
1947,07/25/21 04:00:00 PM,,,,28.194,,,,,
1948,07/25/21 04:11:03 PM,5338.9,,,,,,,,
1949,07/25/21 04:41:03 PM,1463.9,,,,,,,,
1950,07/25/21 05:00:00 PM,,,,26.922,,,,,
1951,07/25/21 05:11:03 PM,3616.7,,,,,,,,
1952,07/25/21 05:41:03 PM,1377.8,,,,,,,,
1953,07/25/21 06:00:00 PM,,,,19.854,,,,,
1954,07/25/21 06:11:03 PM,1367.0,,,,,,,,
1955,07/25/21 06:41:03 PM,570.5,,,,,,,,
1956,07/25/21 07:00:00 PM,,,,16.331,,,,,
1957,07/25/21 07:11:03 PM,366.0,,,,,,,,
1958,07/25/21 07:41:03 PM,64.6,,,,,,,,
1959,07/25/21 08:00:00 PM,,,,13.989,,,,,
1960,07/25/21 08:11:03 PM,10.8,,,,,,,,
1961,07/25/21 08:41:03 PM,0.0,,,,,,,,
1962,07/25/21 09:00:00 PM,,,,12.979,,,,,
1963,07/25/21 09:11:03 PM,0.0,,,,,,,,
1964,07/25/21 09:41:03 PM,0.0,,,,,,,,
1965,07/25/21 10:00:00 PM,,,,11.333,,,,,
1966,07/25/21 10:11:03 PM,0.0,,,,,,,,
1967,07/25/21 10:41:03 PM,0.0,,,,,,,,
1968,07/25/21 11:00:00 PM,,,,10.259,,,,,
1969,07/25/21 11:11:03 PM,0.0,,,,,,,,
1970,07/25/21 11:41:03 PM,0.0,,,,,,,,
1971,07/26/21 12:00:00 AM,,42.164,4.102,9.964,,,,,
1972,07/26/21 12:11:03 AM,0.0,,,,,,,,
1973,07/26/21 12:41:03 AM,0.0,,,,,,,,
1974,07/26/21 01:00:00 AM,,,,9.472,,,,,
1975,07/26/21 01:11:03 AM,0.0,,,,,,,,
1976,07/26/21 01:41:03 AM,0.0,,,,,,,,
1977,07/26/21 02:00:00 AM,,,,7.780,,,,,
1978,07/26/21 02:11:03 AM,0.0,,,,,,,,
1979,07/26/21 02:41:03 AM,0.0,,,,,,,,
1980,07/26/21 03:00:00 AM,,,,6.572,,,,,
1981,07/26/21 03:11:03 AM,0.0,,,,,,,,
1982,07/26/21 03:41:03 AM,0.0,,,,,,,,
1983,07/26/21 04:00:00 AM,,,,5.655,,,,,
1984,07/26/21 04:11:03 AM,0.0,,,,,,,,
1985,07/26/21 04:41:03 AM,0.0,,,,,,,,
1986,07/26/21 05:00:00 AM,,,,4.882,,,,,
1987,07/26/21 05:11:03 AM,0.0,,,,,,,,
1988,07/26/21 05:41:03 AM,0.0,,,,,,,,
1989,07/26/21 06:00:00 AM,,,,4.258,,,,,
1990,07/26/21 06:11:03 AM,32.3,,,,,,,,
1991,07/26/21 06:41:03 AM,96.9,,,,,,,,
1992,07/26/21 07:00:00 AM,,,,6.514,,,,,
1993,07/26/21 07:11:03 AM,258.3,,,,,,,,
1994,07/26/21 07:41:03 AM,1076.4,,,,,,,,
1995,07/26/21 08:00:00 AM,,,,13.024,,,,,
1996,07/26/21 08:11:03 AM,1227.1,,,,,,,,
1997,07/26/21 08:41:03 AM,1980.6,,,,,,,,
1998,07/26/21 09:00:00 AM,,,,17.997,,,,,
1999,07/26/21 09:11:03 AM,2325.0,,,,,,,,
2000,07/26/21 09:41:03 AM,2755.6,,,,,,,,
2001,07/26/21 10:00:00 AM,,,,23.248,,,,,
2002,07/26/21 10:11:03 AM,3100.0,,,,,,,,
2003,07/26/21 10:41:03 AM,4133.4,,,,,,,,
2004,07/26/21 11:00:00 AM,,,,30.023,,,,,
2005,07/26/21 11:11:03 AM,5166.7,,,,,,,,
2006,07/26/21 11:41:03 AM,6544.5,,,,,,,,
2007,07/26/21 12:00:00 PM,,,,38.585,,,,,
2008,07/26/21 12:11:03 PM,8611.2,,,,,,,,
2009,07/26/21 12:41:03 PM,10677.8,,,,,,,,
2010,07/26/21 01:00:00 PM,,,,40.938,,,,,
2011,07/26/21 01:11:03 PM,4822.3,,,,,,,,
2012,07/26/21 01:41:03 PM,9644.5,,,,,,,,
2013,07/26/21 02:00:00 PM,,,,41.869,,,,,
2014,07/26/21 02:11:03 PM,7577.8,,,,,,,,
2015,07/26/21 02:41:03 PM,2325.0,,,,,,,,
2016,07/26/21 03:00:00 PM,,,,24.600,,,,,
2017,07/26/21 03:11:03 PM,1248.6,,,,,,,,
2018,07/26/21 03:41:03 PM,1162.5,,,,,,,,
2019,07/26/21 04:00:00 PM,,,,22.430,,,,,
2020,07/26/21 04:11:03 PM,1808.3,,,,,,,,
2021,07/26/21 04:41:03 PM,1894.5,,,,,,,,
2022,07/26/21 05:00:00 PM,,,,21.717,,,,,
2023,07/26/21 05:11:03 PM,3961.1,,,,,,,,
2024,07/26/21 05:41:03 PM,592.0,,,,,,,,
2025,07/26/21 06:00:00 PM,,,,17.807,,,,,
2026,07/26/21 06:11:03 PM,538.2,,,,,,,,
2027,07/26/21 06:41:03 PM,484.4,,,,,,,,
2028,07/26/21 07:00:00 PM,,,,15.807,,,,,
2029,07/26/21 07:11:03 PM,150.7,,,,,,,,
2030,07/26/21 07:41:03 PM,139.9,,,,,,,,
2031,07/26/21 08:00:00 PM,,,,12.398,,,,,
2032,07/26/21 08:11:03 PM,53.8,,,,,,,,
2033,07/26/21 08:41:03 PM,0.0,,,,,,,,
2034,07/26/21 09:00:00 PM,,,,10.405,,,,,
2035,07/26/21 09:11:03 PM,0.0,,,,,,,,
2036,07/26/21 09:41:03 PM,0.0,,,,,,,,
2037,07/26/21 10:00:00 PM,,,,8.332,,,,,
2038,07/26/21 10:11:03 PM,0.0,,,,,,,,
2039,07/26/21 10:41:03 PM,0.0,,,,,,,,
2040,07/26/21 11:00:00 PM,,,,7.028,,,,,
2041,07/26/21 11:11:03 PM,0.0,,,,,,,,
2042,07/26/21 11:41:03 PM,0.0,,,,,,,,
2043,07/27/21 12:00:00 AM,,45.201,3.155,6.572,,,,,
2044,07/27/21 12:11:03 AM,0.0,,,,,,,,
2045,07/27/21 12:41:03 AM,0.0,,,,,,,,
2046,07/27/21 01:00:00 AM,,,,5.501,,,,,
2047,07/27/21 01:11:03 AM,0.0,,,,,,,,
2048,07/27/21 01:41:03 AM,0.0,,,,,,,,
2049,07/27/21 02:00:00 AM,,,,5.757,,,,,
2050,07/27/21 02:11:03 AM,0.0,,,,,,,,
2051,07/27/21 02:41:03 AM,0.0,,,,,,,,
2052,07/27/21 03:00:00 AM,,,,4.881,,,,,
2053,07/27/21 03:11:03 AM,0.0,,,,,,,,
2054,07/27/21 03:41:03 AM,0.0,,,,,,,,
2055,07/27/21 04:00:00 AM,,,,4.103,,,,,
2056,07/27/21 04:11:03 AM,0.0,,,,,,,,
2057,07/27/21 04:41:03 AM,0.0,,,,,,,,
2058,07/27/21 05:00:00 AM,,,,3.525,,,,,
2059,07/27/21 05:11:03 AM,0.0,,,,,,,,
2060,07/27/21 05:41:03 AM,0.0,,,,,,,,
2061,07/27/21 06:00:00 AM,,,,3.366,,,,,
2062,07/27/21 06:11:03 AM,43.1,,,,,,,,
2063,07/27/21 06:41:03 AM,129.2,,,,,,,,
2064,07/27/21 07:00:00 AM,,,,6.649,,,,,
2065,07/27/21 07:11:03 AM,775.0,,,,,,,,
2066,07/27/21 07:41:03 AM,1324.0,,,,,,,,
2067,07/27/21 08:00:00 AM,,,,14.462,,,,,
2068,07/27/21 08:11:03 AM,1636.1,,,,,,,,
2069,07/27/21 08:41:03 AM,2238.9,,,,,,,,
2070,07/27/21 09:00:00 AM,,,,22.292,,,,,
2071,07/27/21 09:11:03 AM,2583.4,,,,,,,,
2072,07/27/21 09:41:03 AM,3100.0,,,,,,,,
2073,07/27/21 10:00:00 AM,,,,28.857,,,,,
2074,07/27/21 10:11:03 AM,3788.9,,,,,,,,
2075,07/27/21 10:41:03 AM,4994.5,,,,,,,,
2076,07/27/21 11:00:00 AM,,,,34.392,,,,,
2077,07/27/21 11:11:03 AM,6544.5,,,,,,,,
2078,07/27/21 11:41:03 AM,8266.7,,,,,,,,
2079,07/27/21 12:00:00 PM,,,,40.018,,,,,
2080,07/27/21 12:11:03 PM,9644.5,,,,,,,,
2081,07/27/21 12:41:03 PM,11711.2,,,,,,,,
2082,07/27/21 01:00:00 PM,,,,44.219,,,,,
2083,07/27/21 01:11:03 PM,11711.2,,,,,,,,
2084,07/27/21 01:41:03 PM,11022.3,,,,,,,,
2085,07/27/21 02:00:00 PM,,,,40.608,,,,,
2086,07/27/21 02:11:03 PM,9644.5,,,,,,,,
2087,07/27/21 02:41:03 PM,8611.2,,,,,,,,
2088,07/27/21 03:00:00 PM,,,,38.413,,,,,
2089,07/27/21 03:11:03 PM,1463.9,,,,,,,,
2090,07/27/21 03:41:03 PM,5511.1,,,,,,,,
2091,07/27/21 04:00:00 PM,,,,29.251,,,,,
2092,07/27/21 04:11:03 PM,1636.1,,,,,,,,
2093,07/27/21 04:41:03 PM,8266.7,,,,,,,,
2094,07/27/21 05:00:00 PM,,,,30.338,,,,,
2095,07/27/21 05:11:03 PM,6200.0,,,,,,,,
2096,07/27/21 05:41:03 PM,559.7,,,,,,,,
2097,07/27/21 06:00:00 PM,,,,17.950,,,,,
2098,07/27/21 06:11:03 PM,495.1,,,,,,,,
2099,07/27/21 06:41:03 PM,344.4,,,,,,,,
2100,07/27/21 07:00:00 PM,,,,15.185,,,,,
2101,07/27/21 07:11:03 PM,452.1,,,,,,,,
2102,07/27/21 07:41:03 PM,75.3,,,,,,,,
2103,07/27/21 08:00:00 PM,,,,11.332,,,,,
2104,07/27/21 08:11:03 PM,10.8,,,,,,,,
2105,07/27/21 08:41:03 PM,0.0,,,,,,,,
2106,07/27/21 09:00:00 PM,,,,8.630,,,,,
2107,07/27/21 09:11:03 PM,0.0,,,,,,,,
2108,07/27/21 09:41:03 PM,0.0,,,,,,,,
2109,07/27/21 10:00:00 PM,,,,7.732,,,,,
2110,07/27/21 10:11:03 PM,0.0,,,,,,,,
2111,07/27/21 10:41:03 PM,0.0,,,,,,,,
2112,07/27/21 11:00:00 PM,,,,7.129,,,,,
2113,07/27/21 11:11:03 PM,0.0,,,,,,,,
2114,07/27/21 11:41:03 PM,0.0,,,,,,,,
2115,07/28/21 12:00:00 AM,,40.185,3.788,6.369,,,,,
2116,07/28/21 12:11:03 AM,0.0,,,,,,,,
2117,07/28/21 12:41:03 AM,0.0,,,,,,,,
2118,07/28/21 01:00:00 AM,,,,5.706,,,,,
2119,07/28/21 01:11:03 AM,0.0,,,,,,,,
2120,07/28/21 01:41:03 AM,0.0,,,,,,,,
2121,07/28/21 02:00:00 AM,,,,5.089,,,,,
2122,07/28/21 02:11:03 AM,0.0,,,,,,,,
2123,07/28/21 02:41:03 AM,0.0,,,,,,,,
2124,07/28/21 03:00:00 AM,,,,4.675,,,,,
2125,07/28/21 03:11:03 AM,0.0,,,,,,,,
2126,07/28/21 03:41:03 AM,0.0,,,,,,,,
2127,07/28/21 04:00:00 AM,,,,4.675,,,,,
2128,07/28/21 04:11:03 AM,0.0,,,,,,,,
2129,07/28/21 04:41:03 AM,0.0,,,,,,,,
2130,07/28/21 05:00:00 AM,,,,4.207,,,,,
2131,07/28/21 05:11:03 AM,0.0,,,,,,,,
2132,07/28/21 05:41:03 AM,0.0,,,,,,,,
2133,07/28/21 06:00:00 AM,,,,4.101,,,,,
2134,07/28/21 06:11:03 AM,32.3,,,,,,,,
2135,07/28/21 06:41:03 AM,118.4,,,,,,,,
2136,07/28/21 07:00:00 AM,,,,7.407,,,,,
2137,07/28/21 07:11:03 AM,742.7,,,,,,,,
2138,07/28/21 07:41:03 AM,1259.4,,,,,,,,
2139,07/28/21 08:00:00 AM,,,,15.132,,,,,
2140,07/28/21 08:11:03 AM,1550.0,,,,,,,,
2141,07/28/21 08:41:03 AM,2066.7,,,,,,,,
2142,07/28/21 09:00:00 AM,,,,22.818,,,,,
2143,07/28/21 09:11:03 AM,2497.2,,,,,,,,
2144,07/28/21 09:41:03 AM,3100.0,,,,,,,,
2145,07/28/21 10:00:00 AM,,,,26.787,,,,,
2146,07/28/21 10:11:03 AM,3788.9,,,,,,,,
2147,07/28/21 10:41:03 AM,1324.0,,,,,,,,
2148,07/28/21 11:00:00 AM,,,,29.974,,,,,
2149,07/28/21 11:11:03 AM,2325.0,,,,,,,,
2150,07/28/21 11:41:03 AM,9644.5,,,,,,,,
2151,07/28/21 12:00:00 PM,,,,29.618,,,,,
2152,07/28/21 12:11:03 PM,2755.6,,,,,,,,
2153,07/28/21 12:41:03 PM,2669.5,,,,,,,,
2154,07/28/21 01:00:00 PM,,,,33.679,,,,,
2155,07/28/21 01:11:03 PM,10677.8,,,,,,,,
2156,07/28/21 01:41:03 PM,678.1,,,,,,,,
2157,07/28/21 02:00:00 PM,,,,18.759,,,,,
2158,07/28/21 02:11:03 PM,958.0,,,,,,,,
2159,07/28/21 02:41:03 PM,1377.8,,,,,,,,
2160,07/28/21 03:00:00 PM,,,,18.806,,,,,
2161,07/28/21 03:11:03 PM,1097.9,,,,,,,,
2162,07/28/21 03:41:03 PM,1119.5,,,,,,,,
2163,07/28/21 04:00:00 PM,,,,20.567,,,,,
2164,07/28/21 04:11:03 PM,1463.9,,,,,,,,
2165,07/28/21 04:41:03 PM,1550.0,,,,,,,,
2166,07/28/21 05:00:00 PM,,,,20.710,,,,,
2167,07/28/21 05:11:03 PM,1377.8,,,,,,,,
2168,07/28/21 05:41:03 PM,1033.3,,,,,,,,
2169,07/28/21 06:00:00 PM,,,,18.616,,,,,
2170,07/28/21 06:11:03 PM,667.4,,,,,,,,
2171,07/28/21 06:41:03 PM,549.0,,,,,,,,
2172,07/28/21 07:00:00 PM,,,,15.472,,,,,
2173,07/28/21 07:11:03 PM,139.9,,,,,,,,
2174,07/28/21 07:41:03 PM,21.5,,,,,,,,
2175,07/28/21 08:00:00 PM,,,,13.027,,,,,
2176,07/28/21 08:11:03 PM,0.0,,,,,,,,
2177,07/28/21 08:41:03 PM,0.0,,,,,,,,
2178,07/28/21 09:00:00 PM,,,,11.819,,,,,
2179,07/28/21 09:11:03 PM,0.0,,,,,,,,
2180,07/28/21 09:41:03 PM,0.0,,,,,,,,
2181,07/28/21 10:00:00 PM,,,,10.699,,,,,
2182,07/28/21 10:11:03 PM,0.0,,,,,,,,
2183,07/28/21 10:41:03 PM,0.0,,,,,,,,
2184,07/28/21 11:00:00 PM,,,,10.553,,,,,
2185,07/28/21 11:11:03 PM,0.0,,,,,,,,
2186,07/28/21 11:41:03 PM,0.0,,,,,,,,
2187,07/29/21 12:00:00 AM,,27.173,4.519,9.470,,,,,
2188,07/29/21 12:11:03 AM,0.0,,,,,,,,
2189,07/29/21 12:41:03 AM,0.0,,,,,,,,
2190,07/29/21 01:00:00 AM,,,,7.430,,,,,
2191,07/29/21 01:11:03 AM,0.0,,,,,,,,
2192,07/29/21 01:41:03 AM,0.0,,,,,,,,
2193,07/29/21 02:00:00 AM,,,,6.521,,,,,
2194,07/29/21 02:11:03 AM,0.0,,,,,,,,
2195,07/29/21 02:41:03 AM,0.0,,,,,,,,
2196,07/29/21 03:00:00 AM,,,,5.910,,,,,
2197,07/29/21 03:11:03 AM,0.0,,,,,,,,
2198,07/29/21 03:41:03 AM,0.0,,,,,,,,
2199,07/29/21 04:00:00 AM,,,,5.347,,,,,
2200,07/29/21 04:11:03 AM,0.0,,,,,,,,
2201,07/29/21 04:41:03 AM,0.0,,,,,,,,
2202,07/29/21 05:00:00 AM,,,,5.037,,,,,
2203,07/29/21 05:11:03 AM,0.0,,,,,,,,
2204,07/29/21 05:41:03 AM,0.0,,,,,,,,
2205,07/29/21 06:00:00 AM,,,,4.778,,,,,
2206,07/29/21 06:11:03 AM,32.3,,,,,,,,
2207,07/29/21 06:41:03 AM,193.8,,,,,,,,
2208,07/29/21 07:00:00 AM,,,,8.318,,,,,
2209,07/29/21 07:11:03 AM,785.8,,,,,,,,
2210,07/29/21 07:41:03 AM,1216.3,,,,,,,,
2211,07/29/21 08:00:00 AM,,,,15.373,,,,,
2212,07/29/21 08:11:03 AM,1636.1,,,,,,,,
2213,07/29/21 08:41:03 AM,2066.7,,,,,,,,
2214,07/29/21 09:00:00 AM,,,,21.955,,,,,
2215,07/29/21 09:11:03 AM,2325.0,,,,,,,,
2216,07/29/21 09:41:03 AM,2927.8,,,,,,,,
2217,07/29/21 10:00:00 AM,,,,24.308,,,,,
2218,07/29/21 10:11:03 AM,1076.4,,,,,,,,
2219,07/29/21 10:41:03 AM,2927.8,,,,,,,,
2220,07/29/21 11:00:00 AM,,,,23.297,,,,,
2221,07/29/21 11:11:03 AM,1463.9,,,,,,,,
2222,07/29/21 11:41:03 AM,8266.7,,,,,,,,
2223,07/29/21 12:00:00 PM,,,,22.909,,,,,
2224,07/29/21 12:11:03 PM,1550.0,,,,,,,,
2225,07/29/21 12:41:03 PM,2152.8,,,,,,,,
2226,07/29/21 01:00:00 PM,,,,25.665,,,,,
2227,07/29/21 01:11:03 PM,12400.1,,,,,,,,
2228,07/29/21 01:41:03 PM,968.8,,,,,,,,
2229,07/29/21 02:00:00 PM,,,,18.331,,,,,
2230,07/29/21 02:11:03 PM,1722.2,,,,,,,,
2231,07/29/21 02:41:03 PM,979.5,,,,,,,,
2232,07/29/21 03:00:00 PM,,,,20.574,,,,,
2233,07/29/21 03:11:03 PM,516.7,,,,,,,,
2234,07/29/21 03:41:03 PM,8611.2,,,,,,,,
2235,07/29/21 04:00:00 PM,,,,20.663,,,,,
2236,07/29/21 04:11:03 PM,613.5,,,,,,,,
2237,07/29/21 04:41:03 PM,4133.4,,,,,,,,
2238,07/29/21 05:00:00 PM,,,,21.142,,,,,
2239,07/29/21 05:11:03 PM,3961.1,,,,,,,,
2240,07/29/21 05:41:03 PM,828.8,,,,,,,,
2241,07/29/21 06:00:00 PM,,,,16.855,,,,,
2242,07/29/21 06:11:03 PM,473.6,,,,,,,,
2243,07/29/21 06:41:03 PM,462.9,,,,,,,,
2244,07/29/21 07:00:00 PM,,,,15.090,,,,,
2245,07/29/21 07:11:03 PM,430.6,,,,,,,,
2246,07/29/21 07:41:03 PM,236.8,,,,,,,,
2247,07/29/21 08:00:00 PM,,,,12.157,,,,,
2248,07/29/21 08:11:03 PM,21.5,,,,,,,,
2249,07/29/21 08:41:03 PM,0.0,,,,,,,,
2250,07/29/21 09:00:00 PM,,,,10.553,,,,,
2251,07/29/21 09:11:03 PM,0.0,,,,,,,,
2252,07/29/21 09:41:03 PM,0.0,,,,,,,,
2253,07/29/21 10:00:00 PM,,,,10.259,,,,,
2254,07/29/21 10:11:03 PM,0.0,,,,,,,,
2255,07/29/21 10:41:03 PM,0.0,,,,,,,,
2256,07/29/21 11:00:00 PM,,,,10.259,,,,,
2257,07/29/21 11:11:03 PM,0.0,,,,,,,,
2258,07/29/21 11:41:03 PM,0.0,,,,,,,,
2259,07/30/21 12:00:00 AM,,42.639,5.655,9.620,,,,,
2260,07/30/21 12:11:03 AM,0.0,,,,,,,,
2261,07/30/21 12:41:03 AM,0.0,,,,,,,,
2262,07/30/21 01:00:00 AM,,,,8.282,,,,,
2263,07/30/21 01:11:03 AM,0.0,,,,,,,,
2264,07/30/21 01:41:03 AM,0.0,,,,,,,,
2265,07/30/21 02:00:00 AM,,,,8.531,,,,,
2266,07/30/21 02:11:03 AM,0.0,,,,,,,,
2267,07/30/21 02:41:03 AM,0.0,,,,,,,,
2268,07/30/21 03:00:00 AM,,,,7.582,,,,,
2269,07/30/21 03:11:03 AM,0.0,,,,,,,,
2270,07/30/21 03:41:03 AM,0.0,,,,,,,,
2271,07/30/21 04:00:00 AM,,,,7.230,,,,,
2272,07/30/21 04:11:03 AM,0.0,,,,,,,,
2273,07/30/21 04:41:03 AM,0.0,,,,,,,,
2274,07/30/21 05:00:00 AM,,,,6.268,,,,,
2275,07/30/21 05:11:03 AM,0.0,,,,,,,,
2276,07/30/21 05:41:03 AM,0.0,,,,,,,,
2277,07/30/21 06:00:00 AM,,,,5.808,,,,,
2278,07/30/21 06:11:03 AM,10.8,,,,,,,,
2279,07/30/21 06:41:03 AM,86.1,,,,,,,,
2280,07/30/21 07:00:00 AM,,,,7.965,,,,,
2281,07/30/21 07:11:03 AM,688.9,,,,,,,,
2282,07/30/21 07:41:03 AM,1302.4,,,,,,,,
2283,07/30/21 08:00:00 AM,,,,15.181,,,,,
2284,07/30/21 08:11:03 AM,1463.9,,,,,,,,
2285,07/30/21 08:41:03 AM,1980.6,,,,,,,,
2286,07/30/21 09:00:00 AM,,,,21.713,,,,,
2287,07/30/21 09:11:03 AM,2411.1,,,,,,,,
2288,07/30/21 09:41:03 AM,3100.0,,,,,,,,
