"","expt","n","Year","Date","DN","Site","PlantType","Tissue","OI","Sample","Sample2","nomatch","Bag","Pump","End","NumFlrs","NumBuds","NumLeaf","PumpID","SoilVWC","SoilDepth","Comments","Collector","LeafDryWtGrams","n.f","Filename","Lead","Year.f","Expt","Temp","PlantType.f","Type","Sample.f","nomatch.f","DNLeaf","SampleDate_text","SampleDate_format","RunDate_text","RunDate","GCOrder","vial","lost","chamber","plant","Equil","Duration","location_time","Temp.f","Total","Pump_datehour","year","time","mean_temp_C_control","mean_temp_C_OTC","mean_intensity_lux_control","mean_intensity_lux_OTC","OTC_diff_C","OTC_diff_lux","mean_temp_C_treatment"
"50","otc",151,2018,2018-07-26,"day","GNA","agg","flower","in","KM4-A1","KM4A1",NA,11:44:00,12:14:00,12:29:00,1,0,NA,"DRC4",3.4,1.165,NA,"Amanda & Carrie",NA,144,"NatAreaKM4A1July26_08312018.qgd","NatAreaKM4A1July26",2018,"otc",NA,"agg","NatArea","KM4A1",NA,"day","July26","Jul 26 2018",8312018,2018-08-31,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-07-26 12:00:00,2018,18,22.984,27.2806,1187.6,1272.3,4.2966,84.7,27.2806
"51","otc",152,2018,2018-07-26,"day","GNA","agg","flower","in","KM4-B1","KM4B1",NA,11:48:00,12:20:00,12:38:00,1,1,NA,"DRC5",3.6,1.169,NA,"Amanda & Carrie",NA,145,"NatAreaKM4B1July26_08312018.qgd","NatAreaKM4B1July26",2018,"otc",NA,"agg","NatArea","KM4B1",NA,"day","July26","Jul 26 2018",8312018,2018-08-31,NA,NA,NA,NA,NA,1920,1080,NA,NA,3000,2018-07-26 12:00:00,2018,18,22.984,27.2806,1187.6,1272.3,4.2966,84.7,27.2806
"52","otc",148,2018,2018-07-26,"day","GNA","agg","flower","out","KM-1101","KM1101",NA,10:58:00,11:28:00,11:43:00,1,0,NA,"DRC5",5.1,1.198,"near KM11","Amanda & Carrie",NA,135,"NatAreaKM11101July26_08312018.qgd","NatAreaKM11101July26",2018,"otc",NA,"agg","NatArea","KM11101",NA,"day","July26","Jul 26 2018",8312018,2018-08-31,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-07-26 11:00:00,2018,17,27.15525,33.5742,13663.0333333333,15431.2,6.41895,1768.16666666667,27.15525
"53","otc",158,2018,2018-07-26,"day","GNA","agg","flower","out","KM-1301","KM1301",NA,13:14:00,13:45:00,14:00:00,1,0,NA,"DRC4",3.7,1.172,"near KM13","Amanda & Carrie",NA,104,"NatArea1301renamedJuly26_08312018.qgd","NatArea1301renamedJuly26",2018,"otc",NA,"agg","NatArea","1301",NA,"day","July26","Jul 26 2018",8312018,2018-08-31,NA,NA,NA,NA,NA,1860,900,NA,NA,2760,2018-07-26 14:00:00,2018,20,11.2175,12.2482,419.766666666667,467.16,1.0307,47.3933333333333,11.2175
"54","otc",153,2018,2018-07-26,"day","GNA","agg","flower","out","KM4-0401","KM40401",NA,12:00:00,12:33:00,12:48:00,1,0,NA,"DRC4",5.4,1.202,"near KM4","Amanda & Carrie",NA,129,"NatAreaKM0401July26_08312018.qgd","NatAreaKM0401July26",2018,"otc",NA,"agg","NatArea","KM0401",NA,"day","July26","Jul 26 2018",8312018,2018-08-31,NA,NA,NA,NA,NA,1980,900,NA,NA,2880,2018-07-26 13:00:00,2018,19,16.63925,18.493,922.1,1039.8,1.85375,117.7,16.63925
"55","otc",147,2018,2018-07-26,"day","GNA","air","air","air","AIR","Air",NA,10:08:00,10:38:00,10:53:00,NA,NA,NA,"DRC8",NA,NA,NA,"Amanda & Carrie",NA,52,"AirJuly26_08312018.qgd","AirJuly26",2018,"otc",NA,"agg","Air",NA,NA,"day","July26","Jul 26 2018",8312018,2018-08-31,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-07-26 11:00:00,2018,17,27.15525,33.5742,13663.0333333333,15431.2,6.41895,1768.16666666667,27.15525
"56","otc",124,2018,2018-07-27,"day","bb","agg","flower","in","CW-F1","F1",NA,08:55:00,09:25:00,09:40:00,1,0,NA,"DRC5",3.3,1.163,NA,"Carrie",NA,86,"CWF1July27_09022018.qgd","CWF1July27",2018,"otc",NA,"agg","bb","F1",NA,"day","July27","Jul 27 2018",9022018,2018-09-02,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-07-27 09:00:00,2018,15,33.4614,39.07,9231.16,9070.43333333333,5.6086,-160.726666666667,39.07
"57","otc",126,2018,2018-07-27,"day","bb","agg","flower","in","CW-F2","F2",NA,09:53:00,10:24:00,10:39:00,1,0,NA,"DRC5",3.1,1.159,NA,"Carrie",NA,87,"CWF2July27_09022018.qgd","CWF2July27",2018,"otc",NA,"agg","bb","F2",NA,"day","July27","Jul 27 2018",9022018,2018-09-02,NA,NA,NA,NA,NA,1860,900,NA,NA,2760,2018-07-27 10:00:00,2018,16,13.805,15.5353333333333,1405.76,1359.86666666667,1.73033333333333,-45.8933333333334,15.5353333333333
"58","otc",129,2018,2018-07-27,"day","bb","agg","flower","in","CW-F3","F3",NA,14:06:00,14:36:00,14:51:00,1,0,NA,"DRC3",2.3,1.145,NA,"Carrie",NA,88,"CWF3July27_09022018.qgd","CWF3July27",2018,"otc",NA,"agg","bb","F3",NA,"day","July27","Jul 27 2018",9022018,2018-09-02,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-07-27 15:00:00,2018,21,8.182,8.59666666666667,0,0,0.414666666666665,0,8.59666666666667
"59","otc",120,2018,2018-07-27,"day","bb","agg","flower","in","CW-G1","G1",NA,10:14:00,10:44:00,10:59:00,1,0,NA,"DRC1",1,1.118,"inside middle","Rachel",NA,89,"CWG1July27_09022018.qgd","CWG1July27",2018,"otc",NA,"agg","bb","G1",NA,"day","July27","Jul 27 2018",9022018,2018-09-02,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-07-27 11:00:00,2018,17,14.889,16.332,665.22,670.966666666667,1.443,5.74666666666667,16.332
"60","otc",122,2018,2018-07-27,"day","bb","agg","flower","in","CW-G2","G2",NA,10:51:00,11:21:00,11:36:00,1,0,NA,"DRC1",NA,NA,"inside up","Rachel",NA,90,"CWG2July27_09022018.qgd","CWG2July27",2018,"otc",NA,"agg","bb","G2",NA,"day","July27","Jul 27 2018",9022018,2018-09-02,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-07-27 11:00:00,2018,17,14.889,16.332,665.22,670.966666666667,1.443,5.74666666666667,16.332
"61","otc",123,2018,2018-07-27,"day","bb","agg","flower","in","CW-G3","G3",NA,11:09:00,11:40:00,11:55:00,1,0,NA,"DRC6",3.3,1.164,"inside down","Rachel",NA,91,"CWG3July27_09022018.qgd","CWG3July27",2018,"otc",NA,"agg","bb","G3",NA,"day","July27","Jul 27 2018",9022018,2018-09-02,NA,NA,NA,NA,NA,1860,900,NA,NA,2760,2018-07-27 12:00:00,2018,18,17.111,19.363,2101.14,2382.43333333333,2.252,281.293333333334,19.363
"62","otc",117,2018,2018-07-27,"day","bb","agg","flower","in","CW-H1","H1",NA,09:39:00,10:09:00,10:24:00,1,0,NA,"DRC6",1.4,1.125,NA,"Rachel",NA,92,"CWH1July27_09022018.qgd","CWH1July27",2018,"otc",NA,"agg","bb","H1",NA,"day","July27","Jul 27 2018",9022018,2018-09-02,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-07-27 10:00:00,2018,16,13.805,15.5353333333333,1405.76,1359.86666666667,1.73033333333333,-45.8933333333334,15.5353333333333
"63","otc",142,2018,2018-07-27,"day","bb","agg","flower","in","CW-I1","I1",NA,09:15:00,09:45:00,10:00:00,1,0,NA,"DRC4",1.4,1.126,NA,"Amanda",NA,94,"CWI1July27_09012018.qgd","CWI1July27",2018,"otc",NA,"agg","bb","I1",NA,"day","July27","Jul 27 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-07-27 10:00:00,2018,16,13.805,15.5353333333333,1405.76,1359.86666666667,1.73033333333333,-45.8933333333334,15.5353333333333
"64","otc",143,2018,2018-07-27,"day","bb","agg","flower","in","CW-I2","I2",NA,09:43:00,10:13:00,10:28:00,1,0,NA,"DRC8",1.3,1.122,NA,"Amanda",NA,95,"CWI2July27_09022018.qgd","CWI2July27",2018,"otc",NA,"agg","bb","I2",NA,"day","July27","Jul 27 2018",9022018,2018-09-02,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-07-27 10:00:00,2018,16,13.805,15.5353333333333,1405.76,1359.86666666667,1.73033333333333,-45.8933333333334,15.5353333333333
"65","otc",130,2018,2018-07-27,"day","bb","agg","flower","in","CW-I3","I3",NA,14:25:00,14:55:00,15:10:00,1,0,NA,"DRC5",2.6,1.151,"windy","Carrie",NA,96,"CWI3July27_09022018.qgd","CWI3July27",2018,"otc",NA,"agg","bb","I3",NA,"day","July27","Jul 27 2018",9022018,2018-09-02,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-07-27 15:00:00,2018,21,8.182,8.59666666666667,0,0,0.414666666666665,0,8.59666666666667
"66","otc",131,2018,2018-07-27,"day","bb","agg","flower","in","CW-J1","J1",NA,08:52:00,09:22:00,09:37:00,1,0,NA,"DRC2",1.3,1.123,NA,"Alex",NA,97,"CWJ1renamedJuly27_09022018.qgd","CWJ1renamedJuly27",2018,"otc",NA,"agg","bb","J1",NA,"day","July27","Jul 27 2018",9022018,2018-09-02,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-07-27 09:00:00,2018,15,33.4614,39.07,9231.16,9070.43333333333,5.6086,-160.726666666667,39.07
"67","otc",133,2018,2018-07-27,"day","bb","agg","flower","in","CW-J2","J2",NA,09:15:00,09:45:00,10:00:00,1,0,NA,"DRC2",1.5,1.128,NA,"Alex",NA,98,"CWJ2renamedJuly27_09022018.qgd","CWJ2renamedJuly27",2018,"otc",NA,"agg","bb","J2",NA,"day","July27","Jul 27 2018",9022018,2018-09-02,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-07-27 10:00:00,2018,16,13.805,15.5353333333333,1405.76,1359.86666666667,1.73033333333333,-45.8933333333334,15.5353333333333
"68","otc",135,2018,2018-07-27,"day","bb","agg","flower","in","CW-J3","J3",NA,09:40:00,10:10:00,10:25:00,1,0,NA,"DRC2",0.3,1.102,NA,"Alex",NA,99,"CWJ3renamedJuly27_09022018.qgd","CWJ3renamedJuly27",2018,"otc",NA,"agg","bb","J3",NA,"day","July27","Jul 27 2018",9022018,2018-09-02,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-07-27 10:00:00,2018,16,13.805,15.5353333333333,1405.76,1359.86666666667,1.73033333333333,-45.8933333333334,15.5353333333333
"69","otc",119,2018,2018-07-27,"day","bb","agg","leaf","in","H1-leaf","H1",NA,09:55:00,10:25:00,10:40:00,1,0,NA,"DRC6",1.4,1.125,NA,"Rachel",NA,93,"CWH1LeafJuly27_09022018.qgd","CWH1LeafJuly27",2018,"otc",NA,"agg","bb","H1",NA,"leaf","July27","Jul 27 2018",9022018,2018-09-02,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-07-27 10:00:00,2018,16,13.805,15.5353333333333,1405.76,1359.86666666667,1.73033333333333,-45.8933333333334,15.5353333333333
"70","otc",141,2018,2018-07-27,"day","bb","agg","flower","out","CW-bb10","10",NA,08:50:00,09:23:00,09:48:00,1,0,NA,"DRC4",1.1,1.119,"outside I","Amanda",NA,73,"CWbb10July27_09012018.qgd","CWbb10July27",2018,"otc",NA,"agg","bb","10",NA,"day","July27","Jul 27 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1980,1500,NA,NA,3480,2018-07-27 09:00:00,2018,15,33.4614,39.07,9231.16,9070.43333333333,5.6086,-160.726666666667,33.4614
"71","otc",121,2018,2018-07-27,"day","bb","agg","flower","out","CW-bb123","123",NA,10:30:00,11:01:00,11:16:00,1,0,NA,"DRC6",2.9,1.155,"outside G","Rachel",NA,74,"CWbb123July27_09022018.qgd","CWbb123July27",2018,"otc",NA,"agg","bb","123",NA,"day","July27","Jul 27 2018",9022018,2018-09-02,NA,NA,NA,NA,NA,1860,900,NA,NA,2760,2018-07-27 11:00:00,2018,17,14.889,16.332,665.22,670.966666666667,1.443,5.74666666666667,14.889
"72","otc",136,2018,2018-07-27,"day","bb","agg","flower","out","CW-bb13","13",NA,09:42:00,10:12:00,10:27:00,1,0,NA,"DRC3",1.4,1.12,"outside J","Alex",NA,75,"CWbb13July27renamed_09022018.qgd","CWbb13July27renamed",2018,"otc",NA,"agg","bb","13",NA,"day","July27renamed","Jul 27 2018",9022018,2018-09-02,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-07-27 10:00:00,2018,16,13.805,15.5353333333333,1405.76,1359.86666666667,1.73033333333333,-45.8933333333334,13.805
"73","otc",132,2018,2018-07-27,"day","bb","agg","flower","out","CW-bb14","14",NA,08:59:00,09:29:00,09:44:00,1,0,NA,"DRC3",1.4,1.126,"outside J","Alex",NA,76,"CWbb14renamedJuly27_09022018.qgd","CWbb14renamedJuly27",2018,"otc",NA,"agg","bb","14",NA,"day","July27","Jul 27 2018",9022018,2018-09-02,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-07-27 09:00:00,2018,15,33.4614,39.07,9231.16,9070.43333333333,5.6086,-160.726666666667,33.4614
"74","otc",134,2018,2018-07-27,"day","bb","agg","flower","out","CW-bb15","15",NA,09:20:00,09:50:00,10:05:00,1,0,NA,"DRC3",5.1,1.198,"outside J","Alex",NA,77,"CWbb15renamedJuly27_09022018.qgd","CWbb15renamedJuly27",2018,"otc",NA,"agg","bb","15",NA,"day","July27","Jul 27 2018",9022018,2018-09-02,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-07-27 10:00:00,2018,16,13.805,15.5353333333333,1405.76,1359.86666666667,1.73033333333333,-45.8933333333334,13.805
"75","otc",139,2018,2018-07-27,"day","bb","agg","flower","out","CW-bb2","2",NA,10:52:00,11:22:00,11:37:00,1,0,NA,"DRC2",4.3,1.182,"outside G","Alex",NA,78,"CWbb2July27_09022018.qgd","CWbb2July27",2018,"otc",NA,"agg","bb","2",NA,"day","July27","Jul 27 2018",9022018,2018-09-02,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-07-27 11:00:00,2018,17,14.889,16.332,665.22,670.966666666667,1.443,5.74666666666667,14.889
"76","otc",140,2018,2018-07-27,"day","bb","agg","flower","out","CW-bb3","3",NA,11:00:00,11:30:00,11:44:00,1,1,NA,"DRC3",2.1,1.14,"outside G","Alex",NA,81,"CWbb3July27_09022018.qgd","CWbb3July27",2018,"otc",NA,"agg","bb","3",NA,"day","July27","Jul 27 2018",9022018,2018-09-02,NA,NA,NA,NA,NA,1800,840,NA,NA,2640,2018-07-27 12:00:00,2018,18,17.111,19.363,2101.14,2382.43333333333,2.252,281.293333333334,17.111
"77","otc",125,2018,2018-07-27,"day","bb","agg","flower","out","CW-bb348","348",NA,09:17:00,09:47:00,10:02:00,1,0,NA,"DRC5",4.3,1.183,"outide F","Carrie",NA,79,"CWbb348July27_09022018.qgd","CWbb348July27",2018,"otc",NA,"agg","bb","348",NA,"day","July27","Jul 27 2018",9022018,2018-09-02,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-07-27 10:00:00,2018,16,13.805,15.5353333333333,1405.76,1359.86666666667,1.73033333333333,-45.8933333333334,13.805
"78","otc",127,2018,2018-07-27,"day","bb","agg","flower","out","CW-bb353","353",NA,10:11:00,10:42:00,10:57:00,1,0,NA,"DRC5",3.2,1.158,"outside F","Carrie",NA,80,"CWbb353July27_09022018.qgd","CWbb353July27",2018,"otc",NA,"agg","bb","353",NA,"day","July27","Jul 27 2018",9022018,2018-09-02,NA,NA,NA,NA,NA,1860,900,NA,NA,2760,2018-07-27 11:00:00,2018,17,14.889,16.332,665.22,670.966666666667,1.443,5.74666666666667,14.889
"79","otc",128,2018,2018-07-27,"day","bb","agg","flower","out","CW-bb4","4",NA,14:02:00,14:32:00,14:47:00,1,0,NA,"DRC2",2.5,1.148,"outside F","Carrie",NA,82,"CWbb4July27_09022018.qgd","CWbb4July27",2018,"otc",NA,"agg","bb","4",NA,"day","July27","Jul 27 2018",9022018,2018-09-02,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-07-27 15:00:00,2018,21,8.182,8.59666666666667,0,0,0.414666666666665,0,8.182
"80","otc",116,2018,2018-07-27,"day","bb","agg","flower","out","CW-bb5","5",NA,09:00:00,09:30:00,09:45:00,1,0,NA,"DRC1",1.8,1.135,"outside H","Rachel",NA,83,"CWbb5July27_09022018.qgd","CWbb5July27",2018,"otc",NA,"agg","bb","5",NA,"day","July27","Jul 27 2018",9022018,2018-09-02,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-07-27 10:00:00,2018,16,13.805,15.5353333333333,1405.76,1359.86666666667,1.73033333333333,-45.8933333333334,13.805
"81","otc",118,2018,2018-07-27,"day","bb","agg","flower","out","CW-bb6","6",NA,09:48:00,10:18:00,10:33:00,1,0,NA,"DRC1",3,1.158,"outside H","Rachel",NA,84,"CWbb6July27_09022018.qgd","CWbb6July27",2018,"otc",NA,"agg","bb","6",NA,"day","July27","Jul 27 2018",9022018,2018-09-02,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-07-27 10:00:00,2018,16,13.805,15.5353333333333,1405.76,1359.86666666667,1.73033333333333,-45.8933333333334,13.805
"82","otc",144,2018,2018-07-27,"day","bb","agg","flower","out","CW-bb9","9",NA,09:48:00,10:18:00,10:33:00,1,1,NA,"DRC4",3.3,1.163,"outside I","Amanda",NA,85,"CWbb9July27_09012018.qgd","CWbb9July27",2018,"otc",NA,"agg","bb","9",NA,"day","July27","Jul 27 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-07-27 10:00:00,2018,16,13.805,15.5353333333333,1405.76,1359.86666666667,1.73033333333333,-45.8933333333334,13.805
"83","otc",145,2018,2018-07-27,"day","bb","air","air","air","AIR3","Air3",NA,10:42:00,11:12:00,11:27:00,NA,NA,NA,"DRC8",NA,NA,NA,"Amanda",NA,41,"Air3July27_09022018.qgd","Air3July27",2018,"otc",NA,"agg","Air","3",NA,"day","July27","Jul 27 2018",9022018,2018-09-02,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-07-27 11:00:00,2018,17,14.889,16.332,665.22,670.966666666667,1.443,5.74666666666667,14.889
"84","otc",146,2018,2018-07-27,"day","bb","air","air","air","AIR4","Air4",NA,10:44:00,11:14:00,11:29:00,NA,NA,NA,"DRC4",NA,NA,NA,"Amanda",NA,43,"Air4July27_09022018.qgd","Air4July27",2018,"otc",NA,"agg","Air","4",NA,"day","July27","Jul 27 2018",9022018,2018-09-02,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-07-27 11:00:00,2018,17,14.889,16.332,665.22,670.966666666667,1.443,5.74666666666667,14.889
"85","otc",137,2018,2018-07-27,"day","bb","air","air","air","AIR1","Air1",NA,10:00:00,10:30:00,10:45:00,NA,NA,NA,"DRC2",NA,NA,"outside J","Alex",NA,36,"Air1July27redo_09022018.qgd","Air1July27redo",2018,"otc",NA,"agg","Air","1",NA,"day","July27redo","Jul 27 2018",9022018,2018-09-02,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-07-27 11:00:00,2018,17,14.889,16.332,665.22,670.966666666667,1.443,5.74666666666667,14.889
"86","otc",138,2018,2018-07-27,"day","bb","air","air","air","AIR2","Air2",NA,10:29:00,10:59:00,11:14:00,NA,NA,NA,"DRC3",NA,NA,"outside J","Alex",NA,40,"Air2renamedJuly27_09022018.qgd","Air2renamedJuly27",2018,"otc",NA,"agg","Air","2",NA,"day","July27","Jul 27 2018",9022018,2018-09-02,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-07-27 11:00:00,2018,17,14.889,16.332,665.22,670.966666666667,1.443,5.74666666666667,14.889
"87","otc",36,2019,2019-07-31,"day","GNA","agg","flower","in","OTC-V1","V1","NR",11:51:00,12:23:00,12:38:00,1,0,0,"-",NA,NA,"fell off during pumping.","Carrie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1920,900,NA,NA,2820,2019-07-31 12:00:00,2019,18,18.435,19.413,4340.02,4908.35,0.978000000000002,568.329999999999,19.413
"88","otc",41,2019,2019-07-31,"day","GNA","agg","flower","in","OTC-V1 REDO","V1 REDO","NR",12:47:00,NA,NA,NA,NA,NA,"-",NA,NA,"abandoned due to thunderstorm","Carrie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","otc",39,2019,2019-07-31,"day","GNA","agg","flower","in","OTC-V2","V2","NR",12:28:00,12:58:00,NA,NA,NA,NA,"-",NA,NA,"abandoned due to thunderstorm","Carrie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1800,NA,NA,NA,NA,2019-07-31 13:00:00,2019,19,15.71,16.56825,1451,1671.1,0.858249999999998,220.1,16.56825
"90","otc",37,2019,2019-07-31,"day","GNA","agg","flower","in","OTC-W1","W1","0",11:53:00,12:26:00,12:41:00,1,0,0,"CW2",8.6,1.258,NA,"Carrie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,900,NA,NA,2880,2019-07-31 12:00:00,2019,18,18.435,19.413,4340.02,4908.35,0.978000000000002,568.329999999999,19.413
"91","otc",40,2019,2019-07-31,"day","GNA","agg","flower","in","OTC-W2","W2","NR",12:42:00,NA,NA,NA,NA,NA,"-",NA,NA,"abandoned due to thunderstorm","Carrie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","otc",32,2019,2019-07-31,"day","GNA","agg","flower","in","OTC-X1","X1",NA,11:05:00,11:40:00,11:55:00,1,0,0,"DRC7",5.8,1.212,NA,"Carrie",NA,298,"OTC_X1_190731_872019_16.qgd","OTC_X1",2019,"otc",NA,"agg","OTC","X1",NA,"day","190731","07-31-19",872019,2019-08-07,16,NA,NA,NA,NA,2100,900,NA,NA,3000,2019-07-31 12:00:00,2019,18,18.435,19.413,4340.02,4908.35,0.978000000000002,568.329999999999,19.413
"93","otc",33,2019,2019-07-31,"day","GNA","agg","flower","in","OTC-X2","X2",NA,11:26:00,11:57:00,12:12:00,1,0,0,"DRC7",NA,NA,NA,"Carrie",NA,299,"OTC_X2_1907231_882019_20.qgd","OTC",2019,"otc",NA,"agg","OTC","X2",NA,"day","1907231","07-23-19",882019,2019-08-08,20,NA,NA,NA,NA,1860,900,NA,NA,2760,2019-07-31 12:00:00,2019,18,18.435,19.413,4340.02,4908.35,0.978000000000002,568.329999999999,19.413
"94","otc",33,2019,2019-07-31,"day","GNA","agg","flower","in","OTC-X2","X2",NA,11:26:00,11:57:00,12:12:00,1,0,0,"DRC7",NA,NA,NA,"Carrie",NA,300,"OTC_X2_190731_872019_17.qgd","OTC_X2",2019,"otc",NA,"agg","OTC","X2",NA,"day","190731","07-31-19",872019,2019-08-07,17,NA,NA,NA,NA,1860,900,NA,NA,2760,2019-07-31 12:00:00,2019,18,18.435,19.413,4340.02,4908.35,0.978000000000002,568.329999999999,19.413
"95","otc",25,2019,2019-07-31,"day","GNA","agg","flower","in","OTC-Y1","Y1",NA,09:58:00,10:29:00,10:44:00,1,0,0,"DRC7",7.6,1.242,NA,"Carrie",NA,303,"OTC_Y1_190731_872019_09.qgd","OTC_Y1",2019,"otc",NA,"agg","OTC","Y1",NA,"day","190731","07-31-19",872019,2019-08-07,9,NA,NA,NA,NA,1860,900,NA,NA,2760,2019-07-31 10:00:00,2019,16,23.8834,25.948,7991.16,8955.625,2.0646,964.465,25.948
"96","otc",28,2019,2019-07-31,"day","GNA","agg","flower","in","OTC-Y2","Y2",NA,10:22:00,10:54:00,11:09:00,1,0,0,"DRC7",NA,NA,NA,"Carrie",NA,305,"OTC_Y2_190731_872019_12.qgd","OTC_Y2",2019,"otc",NA,"agg","OTC","Y2",NA,"day","190731","07-31-19",872019,2019-08-07,12,NA,NA,NA,NA,1920,900,NA,NA,2820,2019-07-31 11:00:00,2019,17,18.007,18.9135,4753.36,5640.3,0.906500000000001,886.940000000001,18.9135
"97","otc",24,2019,2019-07-31,"day","GNA","agg","flower","in","OTC-Z1","Z1",NA,09:47:00,10:18:00,10:33:00,1,0,0,"DRC8",9.7,1.276,NA,"Carrie",NA,307,"OTC_Z1_190731_872019_08.qgd","OTC_Z1",2019,"otc",NA,"agg","OTC","Z1",NA,"day","190731","07-31-19",872019,2019-08-07,8,NA,NA,NA,NA,1860,900,NA,NA,2760,2019-07-31 10:00:00,2019,16,23.8834,25.948,7991.16,8955.625,2.0646,964.465,25.948
"98","otc",27,2019,2019-07-31,"day","GNA","agg","flower","in","OTC-Z2","Z2",NA,10:15:00,10:46:00,11:01:00,1,0,0,"DRC8",NA,NA,NA,"Carrie",NA,309,"OTC_Z2_190731_872019_11.qgd","OTC_Z2",2019,"otc",NA,"agg","OTC","Z2",NA,"day","190731","07-31-19",872019,2019-08-07,11,NA,NA,NA,NA,1860,900,NA,NA,2760,2019-07-31 11:00:00,2019,17,18.007,18.9135,4753.36,5640.3,0.906500000000001,886.940000000001,18.9135
"99","otc",30,2019,2019-07-31,"day","GNA","agg","flower","in","OTC-Z3","Z3",NA,10:50:00,11:20:00,11:35:00,1,0,0,"DRC8",NA,NA,"big hole cut in bag","Carrie",NA,311,"OTC_Z3_190731_872019_14.qgd","OTC_Z3",2019,"otc",NA,"agg","OTC","Z3",NA,"day","190731","07-31-19",872019,2019-08-07,14,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-07-31 11:00:00,2019,17,18.007,18.9135,4753.36,5640.3,0.906500000000001,886.940000000001,18.9135
"100","otc",30,2019,2019-07-31,"day","GNA","agg","flower","in","OTC-Z3","Z3",NA,10:50:00,11:20:00,11:35:00,1,0,0,"DRC8",NA,NA,"big hole cut in bag","Carrie",NA,312,"OTC_Z3_190805_8102019_24.qgd","OTC",2019,"otc",NA,"agg","OTC","Z3",NA,"day","190805","08-05-19",8102019,2019-08-10,24,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-07-31 11:00:00,2019,17,18.007,18.9135,4753.36,5640.3,0.906500000000001,886.940000000001,18.9135
"101","otc",23,2019,2019-07-31,"day","GNA","agg","flower","out","GNA1","1",NA,09:40:00,10:10:00,10:25:00,1,0,0,"DRC4",10.9,1.295,"near OTC-Z","Carrie",NA,242,"GNA1_190731_872019_07.qgd","GNA1",2019,"otc",NA,"agg","GNA","1",NA,"day","190731","07-31-19",872019,2019-08-07,7,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-07-31 10:00:00,2019,16,23.8834,25.948,7991.16,8955.625,2.0646,964.465,23.8834
"102","otc",26,2019,2019-07-31,"day","GNA","agg","flower","out","GNA2","2",NA,10:06:00,10:36:00,10:51:00,1,0,0,"CW2",8.1,1.251,"near OTC-Y","Carrie",NA,245,"GNA2_190731_872019_10.qgd","GNA2",2019,"otc",NA,"agg","GNA","2",NA,"day","190731","07-31-19",872019,2019-08-07,10,NA,NA,NA,NA,1800,900,NA,NA,2700,2019-07-31 11:00:00,2019,17,18.007,18.9135,4753.36,5640.3,0.906500000000001,886.940000000001,18.007
