name,class,mean,max,match.var,match,RT.var,RT,filter_RT,filter_match,filter_contaminant,filter_area,filter_ambient_ratio,ambient_ratio,filters_passed,filter_final
"2,4-Di-tert-butylphenol",,301261,2602556,0.001147823861,0.92,3.03E-05,15.792,High,OK,OK,Low,AmRatioFail,1.58,2,FALSE
"2,4-Dimethyl-1-heptene",,0,0,NA,0.78,NA,9.625,OK,Low,OK,Low,AmRatioFail,0.00,2,FALSE
"2,4-Hexadiene",,3802,84937,0.004571428571,0.83,0.006297428571,2.505,Low,OK,OK,Low,AmRatioFail,0.36,2,FALSE
"2,5-Cyclohexadien-1-one, 2,6-bis(1,1-dimethylethyl)-4-ethylidene-",,3313,202077,NA,0.75,NA,17.27,High,Low,OK,Low,OK,Inf,2,FALSE
"2,5-cyclohexadien-1-one, 2,6-bis(1,1-dimethylethyl)-4-hydroxy-4-methyl-",,1015062,2431537,0.001587115385,0.93,3.74E-05,15.315,High,OK,OK,Low,AmRatioFail,0.92,2,FALSE
"2,5-Cyclohexadiene-1,4-dione, 2,5-bis(1,1-dimethylpropyl)-",,299934,1044614,0.001190648743,0.78,2.91E-05,17.651,High,Low,OK,Low,AmRatioFail,0.88,1,FALSE
"2,5-Dimethylfuran-3,4(2H,5H)-dione",,6983,425936,NA,0.88,NA,9.298,OK,OK,OK,Low,OK,Inf,4,FALSE
"2,5-Furandione, dihydro-3-methylene-",,55937,240418,0.001610743322,0.875,2.16E-04,7.2895,OK,OK,OK,Low,AmRatioFail,1.95,3,FALSE
"2,5-Hexanedione",,13944,115250,0.00177037037,0.805,3.24E-04,7.0465,OK,OK,OK,Low,AmRatioFail,2.32,3,FALSE
"2,6-Dimethyldecane",,145,8847,NA,0.75,NA,5.895,OK,Low,OK,Low,OK,Inf,3,FALSE
"2,6,10-Trimethyltridecane",,161835,1502076,0.002726600985,0.88,1.803613993,15.124,High,OK,OK,Low,AmRatioFail,1.34,2,FALSE
"2H-Pyran-2-one, tetrahydro-",,172097,1104245,7.49E-04,0.86,1.12E-04,9.239,OK,OK,OK,Low,AmRatioFail,0.98,3,FALSE
"2H-Pyran-2-one, tetrahydro-6-tridecyl-",,273611,1365352,0.0018057041,0.83,7.98E-06,22.512,High,OK,OK,Low,AmRatioFail,0.78,2,FALSE
"3-(Hydroxy-phenyl-methyl)-2,3-dimethyl-octan-4-one",,13034,534668,0.001491666667,0.705,0.2550633333,12.8115,OK,Low,OK,Low,OK,Inf,3,FALSE
"3-Buten-1-amine, N,N-diethyl-",,1983,120940,NA,0.84,NA,3.275,Low,OK,OK,Low,OK,Inf,3,FALSE
"3-Buten-2-ol, 2-methyl-",,2360,143961,NA,0.78,NA,2.231,Low,Low,OK,Low,OK,Inf,2,FALSE
"3-Buten-2-one, 3-methyl-",,840,51214,NA,0.74,NA,2.83,Low,Low,OK,Low,OK,Inf,2,FALSE
3-Butyn-1-ol,,31179,95379,1.04E-04,0.78,1.13E-05,0.025,Low,Low,OK,Low,AmRatioFail,0.90,1,FALSE
"3-Cyclobutene-1,2-dione, 3-phenyl-",,31769,318598,6.59E-04,0.785,4.76E-04,6.123,OK,Low,OK,Low,OK,3.78,3,FALSE
3-Ethyl-3-methylheptane,,7726,340948,0.00377,0.75,8.7719893,9.38,OK,Low,OK,Low,OK,Inf,3,FALSE
3-Ethyl-4-hydroxy-dihydro-furan-2-one,,55463,881997,1.27E-04,0.755,4.64E-05,16.1255,High,Low,OK,Low,AmRatioFail,0.68,1,FALSE
3-Furaldehyde,,67651,475713,5.56E-04,0.94,7.47E-04,5.33,OK,OK,OK,Low,AmRatioFail,0.91,3,FALSE
"3-Furancarboxylic acid, methyl ester",,13562,187707,0.001745714286,0.75,8.48E-05,9.727,OK,Low,OK,Low,OK,Inf,3,FALSE
3-Heptanone,,52323,1325628,0.00157,0.91,2.24E-04,6.296,OK,OK,OK,Low,AmRatioFail,0.22,3,FALSE
3-Hexen-1-ol,,64790,2427127,7.33E-04,0.89,6.82E-04,5.748,OK,OK,OK,Low,AmRatioFail,0.87,3,FALSE
"3-Isopropoxy-1,1,1,7,7,7-hexamethyl-3,5,5-tris(trimethylsiloxy)tetrasiloxane",,7982,486872,NA,0.72,NA,17.578,High,Low,OK,Low,OK,Inf,2,FALSE
"3-Methoxybenzoic acid, allyl ester",,0,0,NA,0.86,NA,14.647,OK,OK,OK,Low,AmRatioFail,0.00,3,FALSE
3-Methylpentacosane,,29812,189445,0.002499583333,0.785,9.30E-06,23.7805,High,Low,OK,Low,AmRatioFail,0.61,1,FALSE
"3-Octadecene, (E)-",,2103,73975,3.33E-05,0.89,1.776393,16.526,High,OK,OK,Low,AmRatioFail,0.30,2,FALSE
"3-Oxatricyclo[4.1.1.0(2,4)]octane, 2,7,7-trimethyl-",,12003,283557,0.001695238095,0.83,1.51E-05,10.573,OK,OK,OK,Low,AmRatioFail,0.64,3,FALSE
"3(2H)-Furanone, dihydro-2-methyl-",,1984,121038,NA,0.77,NA,4.405,OK,Low,OK,Low,OK,Inf,3,FALSE
"3,3-Diethylpentadecane",,94719,1262013,0.002317142857,0.78,1.10E-05,19.61,High,Low,OK,Low,AmRatioFail,0.72,1,FALSE
"3,3,3-Trifluoro-1-piperidin-1-yl-2-trifluoromethyl-propan-1-one",,17553,1070743,NA,0.81,NA,12.947,OK,OK,OK,Low,OK,Inf,4,FALSE
"3,4-Anhydro-d-galactosan",,3750,228743,NA,0.74,NA,8.077,OK,Low,OK,Low,OK,Inf,3,FALSE
4-(t-Butyl)benzaldehyde,,31501,349698,0.002676190476,0.81,1.19E-05,13.218,OK,OK,OK,Low,AmRatioFail,1.06,3,FALSE
"4-Carene, (1S,3R,6R)-(-)-",,771,47047,NA,0.83,NA,9.339,OK,OK,OK,Low,OK,Inf,4,FALSE
"4-Chlorobutyric acid, pentadecyl ester",,61043,1837181,0.001521111111,0.765,2.158944222,18.337,High,Low,OK,Low,AmRatioFail,1.16,1,FALSE
"4-Methoxybenzoic acid, 2-pentyl ester",,29587,682485,2.50E-04,0.8,1.58E-05,14.625,OK,OK,OK,Low,OK,Inf,4,FALSE
"4H-Pyran-4-one, 2,3-dihydro-3,5-dihydroxy-6-methyl-",,139452,5454398,0.00775,0.89,1.4838572,10.751,OK,OK,OK,OK,OK,Inf,5,FALSE
"5-Eicosene, (E)-",,211533,1487691,3.28E-04,0.89,0.1673764207,17.8795,High,OK,OK,Low,AmRatioFail,0.81,2,FALSE
"5-Hepten-2-one, 6-methyl-",,197720,2912682,0.003479734848,0.83,6.88E-05,8.077,OK,OK,OK,Low,AmRatioFail,0.44,3,FALSE
5-Hydroxymethylfurfural,,269588,7313857,0.004897883598,0.81,0.003654497354,11.933,OK,OK,OK,OK,AmRatioFail,1.57,4,FALSE
"5,5-Diethylpentadecane",,3021,184286,NA,0.85,NA,18.105,High,OK,OK,Low,OK,Inf,3,FALSE
"5,9-Undecadien-2-one, 6,10-dimethyl-, (E)-",,38284,724676,0.00269625,0.79,6.24E-05,15.041,High,Low,OK,Low,AmRatioFail,1.35,1,FALSE
"5,9-Undecadien-2-one, 6,10-dimethyl-, (Z)-",,8639,346982,0.001491666667,0.785,1.08E-04,15.038,High,Low,OK,Low,OK,Inf,2,FALSE
6-Heptenoic acid,,1441,44031,0.0019,0.79,0.001729,5.178,OK,Low,OK,Low,AmRatioFail,0.34,2,FALSE
"6-Octadecenoic acid, (Z)-",,25928,1581632,NA,0.7,NA,21.313,High,Low,OK,Low,OK,Inf,2,FALSE
"6-Octen-1-ol, 3,7-dimethyl-, propanoate",,7149,250697,1.00E-04,0.79,5.191651,12.655,OK,Low,OK,Low,AmRatioFail,0.17,2,FALSE
"6,10,14-Hexadecatrien-1-ol, 3,7,11,15-tetramethyl-, [R-(E,E)]-",,9225,562749,NA,0.76,NA,22.043,High,Low,OK,Low,OK,Inf,2,FALSE
7-Tetradecene,,2102,128209,NA,0.81,NA,12.774,OK,OK,OK,Low,OK,Inf,4,FALSE
"7,9-Di-tert-butyl-1-oxaspiro(4,5)deca-6,9-diene-2,8-dione",,280740,4983140,0.003,0.8,1.37E-05,20.157,High,OK,OK,OK,OK,Inf,4,FALSE
"8-Oxabicyclo[3.2.1]oct-6-en-2-one, 1,4,4-trimethyl-",,2445,149135,NA,0.77,NA,10.15,OK,Low,OK,Low,OK,Inf,3,FALSE
Acetaldehyde,,228,13884,NA,0.85,NA,1.667,Low,OK,OK,Low,OK,Inf,3,FALSE
Acetamide,,1272,77575,0.00245,0.865,0.0028125,4.4185,OK,OK,OK,Low,AmRatioFail,0.13,3,FALSE
"Acetamide, N-ethyl-",,65378,426188,6.44E-04,0.83,0.001053712439,4.94,OK,OK,OK,Low,AmRatioFail,2.32,3,FALSE
Acetic acid,,433380,1484070,7.19E-04,0.89,0.005553940865,2.083,Low,OK,OK,Low,AmRatioFail,1.77,2,FALSE
"Acetic acid, (acetyloxy)-",,8641,332007,2.00E-04,0.92,2.00E-06,4.218,OK,OK,OK,Low,OK,Inf,4,FALSE
"Acetic acid, (benzoylamino)hydroxy-",,251918,1302885,0.001000058445,0.89,1.48E-04,13.507,OK,OK,OK,Low,AmRatioFail,1.66,3,FALSE
"Acetic acid, butyl ester",,225900,1641882,0.003347847082,0.87,1.011816079,4.994,OK,OK,OK,Low,AmRatioFail,2.09,3,FALSE
"Acetic acid, decyl ester",,212497,11737896,2.00E-04,0.96,5.00E-07,14.4315,OK,OK,OK,OK,OK,Inf,5,FALSE
"Acetic acid, heptyl ester",,60202,504036,6.50E-04,0.83,0.436873232,7.773,OK,OK,OK,Low,AmRatioFail,0.90,3,FALSE
Acetic anhydride,,18196,221936,6.97E-04,0.87,0.1558380074,1.601,Low,OK,OK,Low,OK,Inf,3,FALSE
"Acetophenone, 4'-hydroxy-",,811,49491,NA,0.75,NA,14.908,OK,Low,OK,Low,OK,Inf,3,FALSE
Argon,,182202,2166498,0.002877929607,0.78,0.1431616489,0.52,Low,Low,OK,Low,AmRatioFail,1.92,1,FALSE
"Arsenous acid, tris(trimethylsilyl) ester",,13236,807374,NA,0.75,NA,9.54,OK,Low,OK,Low,OK,Inf,3,FALSE
Benzaldehyde,,1465738,8341842,7.59E-05,0.94,1.53E-04,7.635,OK,OK,OK,OK,AmRatioFail,1.32,4,FALSE
Benzamide,,9186,92319,0.001069444444,0.82,5.25E-06,13.508,OK,OK,OK,Low,OK,Inf,4,FALSE
"Benzene, [[(1-ethenyl-1,5-dimethyl-4-hexenyl)oxy]methyl]-",,2175,97684,5.00E-05,0.725,4.50E-06,9.3465,OK,Low,OK,Low,OK,Inf,3,FALSE
"Benzene, 1-ethoxy-4-[2-(4-pentylcyclohexyl)ethyl]-",,2618,159723,NA,0.73,NA,18.464,High,Low,OK,Low,OK,Inf,2,FALSE
"Benzene, 1,3-dimethyl-",,191614,3057214,0.003261029412,0.88,0.001441191176,5.992,OK,OK,OK,OK,AmRatioFail,0.25,4,FALSE
Benzeneacetaldehyde,,314733,2750169,7.81E-04,0.92,6.67E-05,9.077,OK,OK,OK,Low,AmRatioFail,1.89,3,FALSE
Benzeneacetic acid,,145420,1443345,0.001601176471,0.9,9.94E-04,12.273,OK,OK,OK,Low,AmRatioFail,2.64,3,FALSE
"Benzeneacetic acid, 2-tetradecyl ester",,3771,230058,NA,0.78,NA,12.226,OK,Low,OK,Low,OK,Inf,3,FALSE
"Benzeneacetic acid, 6-ethyl-3-octyl ester",,689,42010,NA,0.71,NA,16.228,High,Low,OK,Low,OK,Inf,2,FALSE
Benzenecarbothioic acid,,19490,302965,0.003136666667,0.9,6.262987867,14.3825,OK,OK,OK,Low,OK,Inf,4,FALSE
"Benzenesulfonamide, N-butyl-",,131483,970165,0.00374537037,0.83,2.13E-05,19.03,High,OK,OK,Low,AmRatioFail,0.61,2,FALSE
Benzestrol,,16298,296160,9.67E-05,0.705,0.04905256667,18.038,High,Low,OK,Low,OK,Inf,2,FALSE
"Benzofuran, 2,3-dihydro-",,67887,3452576,0.005844444444,0.82,0.005595444444,11.787,OK,OK,OK,OK,OK,Inf,5,FALSE
Benzoic acid,,4648794,40134552,0.001441586538,0.94,0.02242199615,11.104,OK,OK,OK,OK,AmRatioFail,2.05,4,FALSE
"Benzoic acid, 2-(hydroxymethyl)-",,65287,587599,0.00143862069,0.9,4.39E-05,13.77,OK,OK,OK,Low,AmRatioFail,0.97,3,FALSE
"Benzoic acid, 2-ethylhexyl ester",,3022,113672,0.00125,0.735,8.00E-06,18.173,High,Low,OK,Low,OK,Inf,2,FALSE
"Benzoic acid, 4-methoxy-",,60729,1228995,5.10E-04,0.87,2.40E-04,14.635,OK,OK,OK,Low,OK,Inf,4,FALSE
"Benzoic acid, 4-tert-butyl-, tetradecyl ester",,0,0,NA,0.73,NA,15.501,High,Low,OK,Low,AmRatioFail,0.00,1,FALSE
"Benzoic acid, hexadecyl ester",,114298,1705237,2.95E-04,0.92,0.02450341209,22.8245,High,OK,OK,Low,AmRatioFail,1.51,2,FALSE
"Benzoic acid, octadecyl ester",,39333,558530,7.87E-04,0.9,0.1156364,23.475,High,OK,OK,Low,OK,Inf,3,FALSE
"Benzoic acid, p-tert-butyl-",,188134,1969819,0.006509356725,0.89,1.95E-04,15.505,High,OK,OK,Low,AmRatioFail,1.74,2,FALSE
"Benzoic acid, pentadecyl ester",,125695,1549814,0.004287908497,0.84,0.1629918824,23.479,High,OK,OK,Low,OK,Inf,3,FALSE
"Benzoic acid, tetradecyl ester",,336851,1132326,0.002055939902,0.88,0.01599841684,22.821,High,OK,OK,Low,AmRatioFail,1.43,2,FALSE
"Benzoic acid, tridecyl ester",,383236,2571780,0.003563809524,0.82,7.92E-06,22.23,High,OK,OK,Low,OK,Inf,3,FALSE
Benzothiazole,,139635,538239,0.001394823529,0.92,4.09E-05,12.019,OK,OK,OK,Low,AmRatioFail,0.79,3,FALSE
Benzyl nitrile,,4758,117701,0.00296,0.75,4.14E-05,10.623,OK,Low,OK,Low,OK,3.75,3,FALSE
"Bicyclo[2.2.1]heptane, 2,2-dimethyl-3-methylene-, (1S)-",,9827,203083,0.001830769231,0.84,3.64E-05,7.455,OK,OK,OK,Low,AmRatioFail,1.57,3,FALSE
"Bicyclo[3.1.0]hexan-2-ol, 2-methyl-5-(1-methylethyl)-, (1.alpha.,2.alpha.,5.alpha.)-",,12202,404302,1.58E-04,0.81,1.59E-04,8.5345,OK,OK,OK,Low,AmRatioFail,0.08,3,FALSE
"Bicyclo[3.1.0]hexane, 4-methylene-1-(1-methylethyl)-",,47367,739606,0.003165909091,0.93,0.1759970606,7.891,OK,OK,OK,Low,AmRatioFail,0.77,3,FALSE
"Bicyclo[3.1.1]hept-3-ene, 4,6,6-trimethyl-2-vinyloxy-",,378,23057,0,0.76,0.02,9.233,OK,Low,OK,Low,AmRatioFail,0.01,2,FALSE
"Bicyclo[3.1.1]heptan-2-ol, 2,6,6-trimethyl-",,4497,246430,0.00405,0.745,0.364658,10.847,OK,Low,OK,Low,OK,Inf,3,FALSE
"Bicyclo[5.2.0]nonane, 2-methylene-4,8,8-trimethyl-4-vinyl-",,8798,215348,0.00132,0.8,0.7758143,14.798,OK,OK,OK,Low,OK,Inf,4,FALSE
"Borane, diethyl(decyloxy)-",,4101,117657,0.002066666667,0.74,1.58E-06,13.933,OK,Low,OK,Low,AmRatioFail,0.16,2,FALSE
"Bromoacetic acid, dodecyl ester",,1596,97329,NA,0.79,NA,15.992,High,Low,OK,Low,OK,Inf,2,FALSE
"But-1-ene-3-yne, 1-ethoxy-",,2771,76047,0.00228,0.75,0.2390128,6.042,OK,Low,OK,Low,OK,Inf,3,FALSE
Butanal,,19350,520614,3.62E-04,0.83,0.004992809524,3.133,Low,OK,OK,Low,OK,Inf,3,FALSE
"Butanal, 3-methyl-",,31811,295071,8.92E-04,0.835,0.05602531667,2.6485,Low,OK,OK,Low,AmRatioFail,0.70,2,FALSE
"Butanedioic acid, 2,3-bis(acetyloxy)-, [R-(R*,R*)]-",,13376,421478,5.00E-05,0.855,4.05E-05,2.1105,Low,OK,OK,Low,OK,Inf,3,FALSE
"Butanenitrile, 2,3-dioxo-, dioxime, O,O'-diacetyl-",,42678,839428,2.03E-04,0.84,0.1256279444,2.72,Low,OK,OK,Low,OK,Inf,3,FALSE
Butanoic acid,,137296,1555531,0.001340952381,0.9,6.07E-04,4.509,OK,OK,OK,Low,OK,Inf,4,FALSE
"Butanoic acid, 1,1-dimethylethyl ester",,3102,189219,NA,0.79,NA,2.43,Low,Low,OK,Low,OK,Inf,2,FALSE
"Butanoic acid, 2-methyl-3-oxo-, ethyl ester",,3193,194794,NA,0.83,NA,10.584,OK,OK,OK,Low,OK,Inf,4,FALSE
"Butanoic acid, 3-methyl-",,112066,650720,0.001583643617,0.93,9.63E-04,5.4765,OK,OK,OK,Low,OK,3.11,4,FALSE
"Butanoic acid, 4-hydroxy-",,87643,449583,0.00146,0.9,3.79E-04,6.77,OK,OK,OK,Low,AmRatioFail,0.92,3,FALSE
"Butanoic acid, methyl ester",,4548,192713,2.00E-04,0.85,0.0093845,3.5475,Low,OK,OK,Low,OK,Inf,3,FALSE
Butoxyacetic acid,,49062,1107355,4.33E-04,0.82,4.97E-04,6.292,OK,OK,OK,Low,OK,Inf,4,FALSE
Butylated Hydroxytoluene,,162954,314320,7.06E-04,0.93,2.88E-05,15.864,High,OK,OK,Low,AmRatioFail,0.99,2,FALSE
Camphene,,1563,49380,0.00372,0.86,6.35E-05,7.463,OK,OK,OK,Low,OK,Inf,4,FALSE
Caprolactam,,9123411,101857517,0.002202777778,0.95,0.009427740123,12.418,OK,OK,Contaminant,OK,AmRatioFail,1.21,3,FALSE
"Carbamic acid, monoammonium salt",,19411,171466,0.00249122807,0.93,0.008910263158,1.408,Low,OK,OK,Low,AmRatioFail,1.47,2,FALSE
"Carbamic acid, phenyl ester",,16821,1026099,NA,0.73,NA,7.976,OK,Low,OK,Low,OK,Inf,3,FALSE
Carbon dioxide,,26676,150989,0.001548461538,0.92,0.006286801538,1.411,Low,OK,OK,Low,AmRatioFail,1.52,2,FALSE
"Carbonic acid, 2-ethylhexyl nonyl ester",,2436,105709,0.0072,0.78,5.937458,13.968,OK,Low,OK,Low,OK,Inf,3,FALSE
"Carbonic acid, allyl hexyl ester",,29252,912818,4.00E-04,0.75,2.67E-05,6.371,OK,Low,OK,Low,AmRatioFail,0.49,2,FALSE
"Carbonic acid, decyl tetradecyl ester",,30100,1268614,0.0018,0.8,4.50E-06,21.2395,High,OK,OK,Low,OK,Inf,3,FALSE
"Carbonic acid, decyl tridecyl ester",,0,0,NA,0.74,NA,22.43,High,Low,OK,Low,AmRatioFail,0.00,1,FALSE
"Carbonic acid, decyl undecyl ester",,82972,2231278,0.001902564103,0.84,2.461758141,17.82,High,OK,OK,Low,AmRatioFail,1.75,2,FALSE
"Carbonic acid, dodecyl 2-ethylhexyl ester",,1351,82383,NA,0.72,NA,15.675,High,Low,OK,Low,OK,Inf,2,FALSE
"Carbonic acid, nonyl prop-1-en-2-yl ester",,137163,2163393,4.72E-04,0.82,1.084556654,6.4035,OK,OK,OK,Low,AmRatioFail,1.01,3,FALSE
"Carbonic acid, octadecyl prop-1-en-2-yl ester",,786402,7519012,6.45E-04,0.87,2.246935205,21.558,High,OK,OK,OK,OK,7.08,4,FALSE
"Carbonochloridic acid, heptyl ester",,1646,100386,NA,0.8,NA,7.777,OK,OK,OK,Low,OK,Inf,4,FALSE
Catechol,,3689,85328,0.0028,0.85,0.002769333333,11.658,OK,OK,OK,Low,OK,Inf,4,FALSE
"Cholest-7-en-3.beta.,5.alpha.-diol-6.alpha.-benzoate",,70798,2337161,4.00E-04,0.75,0.003969333333,11.172,OK,Low,OK,Low,AmRatioFail,1.04,2,FALSE
cis-1-Chloro-9-octadecene,,310841,3780106,0.001318681319,0.805,1.075283148,19.7795,High,OK,OK,OK,AmRatioFail,1.22,3,FALSE
Citral,,8729,261193,9.00E-04,0.75,7.43E-05,10.627,OK,Low,OK,Low,OK,Inf,3,FALSE
Crotonic acid,,12951,294931,9.43E-04,0.84,5.06E-04,5.1755,OK,OK,OK,Low,AmRatioFail,2.82,3,FALSE
"Cyclobutane, 3-hexyl-1,1,2-trimethyl-, cis-",,655,39930,NA,0.7,NA,16.66,High,Low,OK,Low,OK,Inf,2,FALSE
"Cycloheptasiloxane, tetradecamethyl-",,6969,163084,4.00E-04,0.73,7.50E-05,15.571,High,Low,OK,Low,OK,Inf,2,FALSE
"Cyclohexane, isothiocyanato-",,612847,1541949,9.99E-04,0.935,3.19E-05,12.123,OK,OK,OK,Low,AmRatioFail,1.30,3,FALSE
"Cyclohexanol, 4-(1-methylethyl)-",,284,17339,NA,0.76,NA,7.037,OK,Low,OK,Low,OK,Inf,3,FALSE
Cyclohexanone,,105266,1145080,0.001031313131,0.85,0.01295824949,6.441,OK,OK,OK,Low,AmRatioFail,1.40,3,FALSE
"Cyclopentadecanone, 2-hydroxy-",,231880,9247567,0.00125,0.865,1.25E-05,20.2015,High,OK,OK,OK,OK,Inf,4,FALSE
"Cyclopentane, 1-acetyl-1,2-epoxy-",,7545,152772,8.92E-04,0.74,1.41E-04,9.611,OK,Low,OK,Low,OK,Inf,3,FALSE
"Cyclopentane, hexyl-",,2653,161806,NA,0.8,NA,13.411,OK,OK,OK,Low,OK,Inf,4,FALSE
"Cyclopentane, undecyl-",,35296,870942,0.003216666667,0.805,0.7712846667,17.5065,High,OK,OK,Low,AmRatioFail,0.49,2,FALSE
Cyclopentanone,,700544,10501484,3.28E-04,0.94,6.95E-04,4.5595,OK,OK,OK,OK,AmRatioFail,2.35,4,FALSE
"Cyclopentanone, 2-ethyl-",,74385,810170,0.002423399015,0.93,2.22E-04,7.246,OK,OK,OK,Low,AmRatioFail,2.75,3,FALSE
"Cyclopentanone, 2-methyl-",,16063,491763,3.80E-04,0.87,0.2921865,6.421,OK,OK,OK,Low,OK,Inf,4,FALSE
"Cyclopropane, 1,1-dimethyl-2-(3-methyl-1,3-butadienyl)-",,30651,510661,6.90E-04,0.83,0.002319571429,8.529,OK,OK,OK,Low,AmRatioFail,0.95,3,FALSE
"Cyclopropane, 1,2,3-trimethyl-",,1368,83472,NA,0.7,NA,2.834,Low,Low,OK,Low,OK,Inf,2,FALSE
Cyclopropyl carbinol,,153795,1524554,2.71E-04,0.85,8.74E-05,9.891,OK,OK,OK,Low,AmRatioFail,2.54,3,FALSE
"Cyclotetrasiloxane, octamethyl-",,107063,1018259,0.003355714286,0.88,1.921698662,8.229,OK,OK,OK,Low,OK,24.79,4,FALSE
"Cyclotrisiloxane, hexamethyl-",,312447,1211146,0.002891118012,0.95,1.06411158,5.1195,OK,OK,OK,Low,AmRatioFail,1.29,3,FALSE
D-Carvone,,849,51772,NA,0.78,NA,12.264,OK,Low,OK,Low,OK,Inf,3,FALSE
D-Limonene,,370761,3634069,9.52E-04,0.92,7.84E-05,8.838,OK,OK,OK,OK,AmRatioFail,1.05,4,FALSE
Decanal,,1988075,7464766,6.28E-04,0.93,0.001294931647,11.609,OK,OK,OK,OK,AmRatioFail,1.19,4,FALSE
Decane,,10482,236766,3.81E-04,0.88,2.38E-05,8.294,OK,OK,OK,Low,AmRatioFail,0.31,3,FALSE
"Decane, 1,1'-oxybis-",,29048,1171164,0.004433333333,0.79,38.88720133,22.509,High,Low,OK,Low,OK,Inf,2,FALSE
"Decane, 2,6,7-trimethyl-",,8565,171090,4.70E-04,0.9,1.0925902,11.715,OK,OK,OK,Low,AmRatioFail,0.92,3,FALSE
"Decane, 3,3,6-trimethyl-",,2004,122262,NA,0.83,NA,8.479,OK,OK,OK,Low,OK,Inf,4,FALSE
"Decane, 3,6-dimethyl-",,14922,553529,0.002123809524,0.84,2.891743619,11.512,OK,OK,OK,Low,AmRatioFail,1.77,3,FALSE
"Decane, 3,7-dimethyl-",,7171,204834,0.0012,0.82,1.875330333,11.51,OK,OK,OK,Low,OK,Inf,4,FALSE
"Decane, 5,6-dimethyl-",,45,2719,NA,0.7,NA,3.875,Low,Low,OK,Low,OK,Inf,2,FALSE
"Diazene, bis(1,1-dimethylethyl)-",,4324,65576,0.00109047619,0.82,0.002244619048,4.808,OK,OK,OK,Low,AmRatioFail,1.18,3,FALSE
Diethyl Phthalate,,522885,3327219,0.003366127946,0.91,0.2314802949,16.837,High,OK,OK,OK,AmRatioFail,1.09,3,FALSE
Diethylene glycol monododecyl ether,,632902,5847583,0.001851666667,0.86,10.60981492,21.644,High,OK,OK,OK,OK,Inf,4,FALSE
Diglycerol,,2763,168529,NA,0.71,NA,7.732,OK,Low,OK,Low,OK,Inf,3,FALSE
Diisooctyl phthalate,,628218,1887952,4.64E-04,0.94,2.50E-05,23.709,High,OK,OK,Low,AmRatioFail,1.81,2,FALSE
Dimethyl trisulfide,,44024,1187041,2.67E-04,0.9,1.11E-04,7.8175,OK,OK,OK,Low,OK,Inf,4,FALSE
Diphenylamine,,138534,646766,0.001342034139,0.86,3.32E-05,17.214,High,OK,OK,Low,AmRatioFail,0.96,2,FALSE
"Disulfide, di-tert-dodecyl",,78957,4557751,4.25E-04,0.74,8.41101025,15.002,High,Low,OK,OK,OK,7.56,3,FALSE
"Disulfide, dimethyl",,13657,284362,0.001025,0.85,0.002445666667,3.8195,Low,OK,OK,Low,OK,Inf,3,FALSE
"dl-2-Phenyl-1,2-propanediol",,6938,162312,3.33E-05,0.76,1.03E-05,9.767,OK,Low,OK,Low,OK,Inf,3,FALSE
dl-Alanyl-l-alanine,,20870,603826,0.001657142857,0.78,0.1341889524,0.478,Low,Low,OK,Low,OK,Inf,2,FALSE
"Docosanoic acid, docosyl ester",,13760,430417,5.00E-05,0.705,1.25E-05,20.4915,High,Low,OK,Low,OK,Inf,2,FALSE
Docosyl nonyl ether,,1487,90701,NA,0.7,NA,23.601,High,Low,OK,Low,OK,Inf,2,FALSE
Dodecanal,,560064,2918282,0.001332955088,0.94,0.7950215847,14.446,OK,OK,OK,Low,AmRatioFail,0.65,3,FALSE
Dodecane,,259109,1901884,0.002470243902,0.92,3.301386051,11.511,OK,OK,OK,Low,AmRatioFail,0.67,3,FALSE
"Dodecane, 2,6,11-trimethyl-",,130844,954464,0.002076108374,0.88,0.36570067,13.331,OK,OK,OK,Low,AmRatioFail,1.00,3,FALSE
"Dodecane, 4-methyl-",,7777,182231,0.0049,0.87,0.453979,13.33,OK,OK,OK,Low,OK,Inf,4,FALSE
Dodecanoic acid,,1447038,22701412,2.55E-04,0.94,0.002946958227,16.326,High,OK,OK,OK,AmRatioFail,2.84,3,FALSE
"Dodecanoic acid, 3-hydroxy-",,175654,3013975,9.66E-04,0.8,0.6966822292,11.166,OK,OK,OK,OK,AmRatioFail,1.73,4,FALSE
Dodecyl nonyl ether,,137076,7319437,0.0019125,0.77,3.443327268,15.9905,High,Low,OK,OK,OK,Inf,3,FALSE
Dodecyl octyl ether,,60282,2180934,1.87E-04,0.79,12.8564263,15.8635,High,Low,OK,Low,OK,Inf,2,FALSE
Eicosane,,1109825,6230130,0.001860399037,0.9,3.897884158,16.809,High,OK,OK,OK,AmRatioFail,0.66,3,FALSE
Eicosyl isopropyl ether,,62168,743524,0.001476666667,0.73,3.443359956,15.57,High,Low,OK,Low,AmRatioFail,1.79,1,FALSE
"Ethanol, 1-(2-butoxyethoxy)-",,223545,1249118,0.001988160677,0.865,4.95E-05,11.3645,OK,OK,OK,Low,AmRatioFail,1.02,3,FALSE
"Ethanol, 2-(vinyloxy)-",,2134,57910,0.002033333333,0.79,0.376036,3.499,Low,Low,OK,Low,OK,Inf,2,FALSE
"Ethanol, 2-[2-[4-(1,1,3,3-tetramethylbutyl)phenoxy]ethoxy]-",,251900,3140420,0.001512916667,0.71,0.004804329167,22.231,High,Low,OK,OK,OK,Inf,3,FALSE
